precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,b,b1,b2,b3,c,d,e,f,g,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA USR PLUS-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","VOLOŞENIUC ŞTEFAN-CANDIDAT INDEPENDENT-voturi"
43,STRĂINĂTATE,CUNEO,359,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",293,0,293,0,293,0,293,0,4000,3707,292,1,0,4,7,8,56,0,83,118,7,9
43,STRĂINĂTATE,ALBA,360,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",322,0,322,0,322,0,322,0,4000,3678,321,1,0,13,13,12,78,0,78,109,6,12
43,STRĂINĂTATE,MONDOVI,361,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",99,0,99,0,99,0,99,0,3000,2901,98,0,1,2,0,5,25,0,24,41,0,1
43,STRĂINĂTATE,BIELLA,362,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",139,0,139,0,139,0,139,0,6000,5861,137,1,1,0,3,3,22,0,37,70,1,1
43,STRĂINĂTATE,VERBANIA,363,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",95,0,95,0,95,0,95,0,3000,2905,95,0,0,2,4,10,14,0,21,40,1,3
43,STRĂINĂTATE,VERCELLI,364,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",120,0,120,0,120,0,120,0,3000,2880,118,2,0,4,2,8,24,0,37,36,5,2
43,STRĂINĂTATE,ALESSANDRIA,365,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",252,0,252,0,252,0,252,0,4000,3748,250,2,0,9,8,7,54,2,71,83,2,14
43,STRĂINĂTATE,TORTONA,366,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",282,0,282,0,282,0,282,0,4000,3718,259,22,1,4,7,9,58,0,70,95,4,12
43,STRĂINĂTATE,NOVARA,367,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",235,0,235,0,235,0,235,0,3000,2765,235,0,0,4,14,8,55,0,45,95,6,8
43,STRĂINĂTATE,ASTI,368,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",250,0,250,0,250,0,250,0,3000,2750,247,1,2,5,8,15,53,0,56,100,1,9
43,STRĂINĂTATE,GENOVA,369,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",347,0,347,0,347,0,347,0,4000,3653,343,4,0,5,9,9,85,1,76,138,7,13
43,STRĂINĂTATE,"LA SPEZIA",370,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",347,0,347,0,347,0,347,0,4000,3653,345,1,1,4,18,10,62,0,92,134,9,16
43,STRĂINĂTATE,SANREMO,371,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",159,0,159,0,159,0,159,0,3000,2841,158,1,0,3,3,7,53,0,43,45,1,3
43,STRĂINĂTATE,IMPERIA,372,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",94,0,94,0,94,0,94,0,3000,2906,93,1,0,1,6,6,14,0,15,47,0,4
43,STRĂINĂTATE,SAVONA,373,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",149,0,149,0,149,0,149,0,3000,2851,142,3,4,3,5,8,24,0,31,63,2,6
43,STRĂINĂTATE,AOSTA,374,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",162,0,162,0,162,0,162,0,3000,2838,160,1,1,5,10,5,56,1,52,23,4,4
43,STRĂINĂTATE,TRIESTE,375,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",226,0,226,0,226,0,226,0,4000,3774,226,0,0,1,18,10,36,0,74,84,1,2
43,STRĂINĂTATE,VENETIA,376,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",217,0,217,0,217,0,217,0,3000,2783,216,1,0,6,20,12,52,0,56,58,2,10
43,STRĂINĂTATE,"CERVIGNANO DEL FRIULI",377,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",202,0,202,0,202,0,202,0,2600,2398,196,6,0,2,6,5,46,1,27,101,2,6
43,STRĂINĂTATE,UDINE,378,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",521,0,521,0,521,0,521,0,3000,2479,516,5,0,5,24,12,124,1,144,187,6,13
43,STRĂINĂTATE,PORDENONE,379,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",510,0,510,0,510,0,510,0,4000,3490,507,1,2,15,21,27,115,0,154,153,4,18
43,STRĂINĂTATE,"PRATA DI PORDENONE",380,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",246,0,246,0,246,0,246,0,2602,2356,245,1,0,5,14,25,55,0,70,70,4,2
43,STRĂINĂTATE,"VILLAFRANCA DI VERONA",381,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",430,0,430,0,430,0,430,0,3000,2570,430,0,0,9,13,18,121,0,132,113,8,16
43,STRĂINĂTATE,TREVISO,382,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",594,0,594,0,594,0,594,0,4000,3406,587,6,1,11,42,27,141,2,167,172,13,12
43,STRĂINĂTATE,"CASTELFRANCO VENETO",383,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",892,0,892,0,892,0,892,0,3998,3106,889,2,1,13,32,24,216,4,202,362,13,23
43,STRĂINĂTATE,ODERZO,384,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",751,0,751,0,751,0,751,0,3000,2249,745,3,3,7,21,36,218,1,158,279,7,18
43,STRĂINĂTATE,PADOVA,385,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",540,0,540,0,540,0,540,0,4000,3460,536,2,2,9,25,36,126,0,150,166,8,16
43,STRĂINĂTATE,RUBANO,386,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",291,0,291,0,291,0,291,0,3000,2709,291,0,0,6,16,12,85,1,72,84,7,8
43,STRĂINĂTATE,CADONEGHE,387,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",877,0,877,0,877,0,877,0,3998,3121,875,1,1,26,29,32,212,1,218,333,7,17
43,STRĂINĂTATE,ALBIGNASEGO,388,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",386,0,386,0,386,0,386,0,3000,2614,384,2,0,7,25,12,110,0,109,106,5,10
43,STRĂINĂTATE,VICENZA,389,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",278,0,278,0,278,0,278,0,3996,3718,278,0,0,3,18,16,69,1,71,90,8,2
43,STRĂINĂTATE,SCHIO,390,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",288,0,288,0,288,0,288,0,2600,2312,287,0,1,6,19,13,76,0,62,96,5,10
43,STRĂINĂTATE,VERONA,391,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",920,0,920,0,920,0,920,0,4000,3080,911,3,6,15,62,47,222,2,225,320,11,7
43,STRĂINĂTATE,"SAN BONIFACIO",392,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",447,0,447,0,447,0,447,0,3000,2553,447,0,0,4,9,12,137,0,110,163,8,4
43,STRĂINĂTATE,"VALEGGIO SUL MINCIO",393,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",294,0,294,0,294,0,294,0,3600,3306,293,1,0,9,14,6,81,1,68,99,4,11
43,STRĂINĂTATE,TOKYO,394,JAPONIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",67,0,67,0,67,0,67,0,400,333,67,0,0,0,3,2,44,1,8,7,1,1
43,STRĂINĂTATE,NUR-SULTAN,395,KAZAHSTAN,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",10,0,10,0,10,0,10,0,200,190,10,0,0,2,0,0,3,0,3,2,0,0
43,STRĂINĂTATE,NAIROBI,396,KENYA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",11,0,11,0,11,0,11,0,200,189,11,0,0,0,0,1,7,1,2,0,0,0
43,STRĂINĂTATE,"KUWAIT CITY",397,KUWEIT,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",100,0,100,0,100,0,100,0,600,500,98,2,0,5,8,7,33,0,35,5,2,3
43,STRĂINĂTATE,BAABDA,398,LIBAN,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",65,0,65,0,65,0,65,0,600,535,64,0,1,4,2,8,18,0,17,12,1,2
43,STRĂINĂTATE,VILNIUS,399,LITUANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",25,0,25,0,25,0,25,0,800,775,25,0,0,2,1,3,12,0,4,3,0,0
43,STRĂINĂTATE,RIGA,400,LETONIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",24,0,24,0,24,0,24,0,800,776,24,0,0,1,1,2,10,0,6,0,1,3
43,STRĂINĂTATE,"LUXEMBURG 1",401,LUXEMBURG,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",518,0,518,0,518,0,518,0,3000,2482,518,0,0,8,28,17,265,4,80,103,4,9
43,STRĂINĂTATE,"LUXEMBURG 2",402,LUXEMBURG,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",327,0,327,0,327,0,327,0,3000,2673,322,4,1,2,15,9,220,0,53,14,3,6
43,STRĂINĂTATE,"LUXEMBURG 3",403,LUXEMBURG,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",249,0,249,0,249,0,249,0,3000,2751,247,2,0,6,11,5,167,1,41,11,4,1
43,STRĂINĂTATE,SKOPJE,404,"REPUBLICA MACEDONIA DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",23,0,23,0,23,0,23,0,200,177,23,0,0,1,2,3,9,0,7,1,0,0
43,STRĂINĂTATE,"KUALA LUMPUR",405,MALAEZIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",26,0,26,0,26,0,26,0,200,174,26,0,0,0,1,6,10,0,5,2,1,1
43,STRĂINĂTATE,"LONDRA 1-HARROW 1",406,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1031,0,1031,0,1031,0,1031,0,8000,6969,1017,11,3,3,46,23,311,7,187,334,5,101
43,STRĂINĂTATE,"LONDRA 2-ICR",407,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1329,0,1329,0,1329,0,1329,0,8000,6671,1326,3,0,11,39,23,850,11,234,88,21,49
43,STRĂINĂTATE,"LONDRA 3-STANMORE",408,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",468,0,468,0,468,0,468,0,8000,7532,464,1,3,5,17,9,131,1,93,153,3,52
43,STRĂINĂTATE,"LONDRA 4-HARROW 2",409,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",851,0,851,0,851,0,851,0,8000,7149,845,6,0,12,31,28,221,3,161,294,10,85
43,STRĂINĂTATE,"LONDRA 5-WEMBLEY",410,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1394,0,1394,0,1394,0,1394,0,8000,6606,1387,7,0,28,60,34,419,7,260,428,17,134
43,STRĂINĂTATE,"LONDRA 6-EDGWARE 1",411,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",931,0,931,0,931,0,931,0,8000,7069,923,7,1,6,38,17,251,6,163,302,7,133
43,STRĂINĂTATE,"LONDRA 7-EDGWARE 2",412,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",952,0,952,0,952,0,952,0,8000,7044,943,7,2,5,33,22,258,7,176,295,7,140
43,STRĂINĂTATE,"LONDRA 8-WOODGREEN",413,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1022,0,1022,0,1022,0,1022,0,8000,6978,1011,11,0,8,39,26,334,3,204,325,12,60
43,STRĂINĂTATE,"LONDRA 10- CROYDON",415,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",753,0,753,0,753,0,753,0,2000,1247,753,0,0,4,41,17,327,4,137,170,11,42
43,STRĂINĂTATE,"LONDRA 11-CAMDEN",416,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",279,0,279,0,279,0,279,0,8000,7721,278,0,1,3,13,7,163,2,40,25,4,21
43,STRĂINĂTATE,"LONDRA 13-HILTON",418,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",349,0,349,0,349,0,349,0,8000,7651,348,1,0,4,25,8,214,2,57,22,3,13
43,STRĂINĂTATE,"LONDRA 14-WATFORD",419,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",822,0,822,0,822,0,822,0,8000,7178,813,6,3,11,36,20,316,7,138,159,17,109
43,STRĂINĂTATE,KENT,420,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",635,0,635,0,635,0,635,0,6000,5365,631,3,1,10,22,9,261,3,115,168,7,36
43,STRĂINĂTATE,CRAWLEY,421,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",653,0,653,0,653,0,653,0,5998,5345,649,4,0,11,20,10,260,11,119,153,11,54
43,STRĂINĂTATE,LUTON,422,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",860,0,860,0,860,0,860,0,5995,5135,855,5,0,17,37,12,346,8,122,216,14,83
43,STRĂINĂTATE,"MILTON KEYNES",423,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",746,0,746,0,746,0,746,0,6000,5254,741,5,0,13,22,20,326,9,120,175,17,39
43,STRĂINĂTATE,OXFORD,424,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",543,0,543,0,543,0,543,0,6000,5457,540,3,0,9,19,16,283,9,83,84,9,28
43,STRĂINĂTATE,PETERBOROUGH,425,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",583,0,583,0,583,0,583,0,6000,5417,580,3,0,10,14,6,282,6,90,128,6,38
43,STRĂINĂTATE,COLCHESTER,426,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",733,0,733,0,733,0,733,0,3000,2267,725,7,1,15,24,9,312,8,144,155,11,47
43,STRĂINĂTATE,BRISTOL,427,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",780,0,780,0,780,0,780,0,6000,5220,769,7,4,10,27,10,389,13,98,176,7,39
43,STRĂINĂTATE,EXETER,428,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",334,0,334,0,334,0,334,0,6000,5666,334,0,0,3,10,4,140,4,45,92,7,29
43,STRĂINĂTATE,PORTSMOUTH,429,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",526,0,526,0,526,0,526,0,6000,5474,524,2,0,9,21,14,242,6,90,103,11,28
43,STRĂINĂTATE,SOUTHAMPTON,430,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",584,0,584,0,584,0,584,0,4798,4214,581,3,0,2,8,11,310,4,93,119,12,22
43,STRĂINĂTATE,READING,431,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",778,0,778,0,778,0,778,0,8400,7622,777,1,0,11,33,14,348,4,146,172,17,32
43,STRĂINĂTATE,WOKING,432,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",659,0,659,0,659,0,659,0,6003,5343,650,8,1,6,15,20,327,4,106,114,9,49
43,STRĂINĂTATE,HEREFORD,433,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",299,0,299,0,299,0,299,0,6000,5701,296,3,0,11,6,5,135,4,52,67,6,10
43,STRĂINĂTATE,"INSULA JERSEY",434,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",222,0,222,0,222,0,222,0,2000,1778,219,3,0,4,3,4,111,0,46,36,6,9
43,STRĂINĂTATE,"MANCHESTER 1",435,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",672,0,672,0,672,0,672,0,5000,4328,668,4,0,8,21,14,366,5,85,144,10,15
43,STRĂINĂTATE,"MANCHESTER 2",436,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",5000,0,5000,0,258,0,258,0,5000,4742,257,0,1,1,7,3,139,1,43,41,3,19
43,STRĂINĂTATE,"NEWCASTLE UPON TYNE",437,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",285,0,285,0,285,0,285,0,3000,2715,282,2,1,6,2,4,127,2,32,89,4,16
43,STRĂINĂTATE,"LEEDS 1",438,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",477,0,477,0,477,0,477,0,5000,4523,465,10,2,4,11,16,179,3,44,186,9,13
43,STRĂINĂTATE,"LEEDS 2",439,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",406,0,406,0,406,0,406,0,5000,4594,405,0,1,8,15,8,236,2,53,62,3,18
43,STRĂINĂTATE,PRESTON,440,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",345,0,345,0,345,0,345,0,5000,4655,345,0,0,3,12,9,112,0,50,135,5,19
43,STRĂINĂTATE,HULL,441,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",395,0,395,0,395,0,395,0,4000,3605,387,4,4,2,4,13,100,4,53,179,5,27
43,STRĂINĂTATE,WOLVERHAMPTON,442,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",630,0,630,0,630,0,630,0,4000,3370,628,1,1,8,12,14,251,6,86,205,9,37
43,STRĂINĂTATE,BIRMINGHAM,443,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",962,0,962,0,962,0,962,0,3998,3036,953,7,2,21,26,24,404,5,131,293,14,35
43,STRĂINĂTATE,WALSALL,444,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",4000,0,4000,0,175,0,175,0,4000,3825,171,4,0,4,6,8,75,3,25,37,4,9
43,STRĂINĂTATE,"COVENTRY 1",445,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",902,0,902,0,902,0,902,0,4000,3098,891,10,1,7,15,15,476,11,97,211,14,45
43,STRĂINĂTATE,"COVENTRY 2",446,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",378,0,378,0,378,0,378,0,4000,3622,374,3,1,8,9,7,159,1,49,122,6,13
43,STRĂINĂTATE,"NORTHAMPTON 1",447,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",944,0,944,0,944,0,944,0,5000,4056,942,2,0,12,52,31,313,3,153,310,12,56
43,STRĂINĂTATE,"NORTHAMPTON 2",448,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",263,0,263,0,263,0,263,0,5000,4737,262,1,0,4,9,2,124,2,54,43,7,17
43,STRĂINĂTATE,EDINBURGH,449,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",327,0,327,0,327,0,327,0,3596,3269,326,1,0,6,13,6,170,4,50,55,7,15
43,STRĂINĂTATE,"GLASGOW 1",450,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",171,0,171,0,171,0,171,0,3599,3428,171,0,0,2,7,6,66,3,24,52,2,9
43,STRĂINĂTATE,"GLASGOW 2",451,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",256,0,256,0,256,0,256,0,3599,3343,255,1,0,2,13,2,128,4,27,65,5,9
43,STRĂINĂTATE,PERTH,452,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",98,0,98,0,98,0,98,0,3600,3502,96,2,0,2,1,6,37,0,17,25,0,8
43,STRĂINĂTATE,ABERDEEN,453,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",201,0,201,0,201,0,201,0,3600,3399,200,1,0,2,9,4,74,2,46,51,5,7
43,STRĂINĂTATE,BELFAST,454,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",281,0,281,0,281,0,281,0,3600,3319,270,6,5,6,7,14,73,3,34,114,4,15
43,STRĂINĂTATE,BALLYMENA,455,"REGATUL UNIT AL MARII BRITANII SI IRLANDEI DE NORD",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",222,0,222,0,222,0,222,0,3598,3376,222,0,0,2,1,12,69,1,40,79,8,10
43,STRĂINĂTATE,RABAT,456,"REGATUL MAROC",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",31,0,31,0,31,0,31,0,400,369,30,1,0,0,0,3,20,0,6,0,1,0
43,STRĂINĂTATE,"CIUDAD DE MEXICO",457,MEXIC,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",14,0,14,0,14,0,14,0,600,586,14,0,0,1,0,3,8,0,2,0,0,0
43,STRĂINĂTATE,"CHISINAU 1",458,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",2968,0,2968,0,2968,0,2968,0,9000,6013,2949,12,7,100,953,76,256,5,1271,238,10,40
43,STRĂINĂTATE,"CHISINAU 2",459,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1881,0,1881,0,1881,0,1881,0,9000,7119,1873,3,5,63,639,51,222,6,722,131,16,23
43,STRĂINĂTATE,"CHISINAU 3",460,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1763,0,1763,0,1763,0,1763,0,8800,7037,1756,2,5,46,559,27,245,3,689,149,15,23
43,STRĂINĂTATE,"CHISINAU 4",461,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",2176,0,2176,0,2176,0,2176,0,7000,4824,2164,6,6,71,688,35,235,5,911,188,6,25
43,STRĂINĂTATE,"CHISINAU 5",462,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",2642,0,2642,0,2642,0,2642,0,6000,3358,2632,7,3,64,848,37,420,4,1059,162,11,27
43,STRĂINĂTATE,"CHISINAU 6",463,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",2656,0,2656,0,2656,0,2656,0,7000,4344,2652,2,2,53,895,42,402,2,1083,150,6,19
43,STRĂINĂTATE,"CHISINAU 7",464,"REPUBLICA MOLDOVA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",2610,0,2610,0,2610,0,2610,0,5000,2390,2579,6,25,62,869,38,293,6,1017,231,5,58
